skor_variansi,skor_edge_density,skor_entropi,skor_grabcut,skor_akhir,kategori,nama_file,label,status
0.34,0.505,0.701,0.298,0.453,perlu_cek_manual,O_2909.jpg,Organic,ok
0.259,0.368,0.841,0.2,0.396,perlu_cek_manual,O_2910.jpg,Organic,ok
0.847,0.266,0.963,0.404,0.607,perlu_cek_manual,O_2913.jpg,Organic,ok
0.314,0.809,0.835,0.339,0.572,perlu_cek_manual,O_2915.jpg,Organic,ok
0.436,0.277,0.822,0.386,0.456,perlu_cek_manual,O_2930.jpg,Organic,ok
1.0,0.206,0.688,0.526,0.604,perlu_cek_manual,O_2937.jpg,Organic,ok
0.707,0.613,0.939,0.191,0.622,perlu_cek_manual,O_2938.jpg,Organic,ok
0.342,0.289,0.391,0.433,0.354,perlu_cek_manual,O_2940.jpg,Organic,ok
1.0,0.0,1.0,0.518,0.604,perlu_cek_manual,O_2948.jpg,Organic,ok
0.517,0.0,0.933,0.326,0.407,perlu_cek_manual,O_295.jpg,Organic,ok
0.465,0.148,0.837,0.516,0.454,perlu_cek_manual,O_2959.jpg,Organic,ok
0.659,0.414,0.908,0.5,0.603,perlu_cek_manual,O_2961.jpg,Organic,ok
0.398,0.179,0.348,0.614,0.366,perlu_cek_manual,O_2963.jpg,Organic,ok
0.785,0.32,0.555,0.585,0.56,perlu_cek_manual,O_2965.jpg,Organic,ok
0.605,0.449,0.613,0.317,0.502,perlu_cek_manual,O_2966.jpg,Organic,ok
0.604,0.451,0.933,0.576,0.618,perlu_cek_manual,O_297.jpg,Organic,ok
0.92,0.331,0.947,0.232,0.611,perlu_cek_manual,O_2970.jpg,Organic,ok
0.555,0.161,0.828,0.496,0.48,perlu_cek_manual,O_2976.jpg,Organic,ok
0.905,0.321,0.991,0.304,0.627,perlu_cek_manual,O_2978.jpg,Organic,ok
0.936,0.09,0.955,0.473,0.594,perlu_cek_manual,O_2985.jpg,Organic,ok
1.0,0.455,0.777,0.273,0.647,perlu_cek_manual,O_299.jpg,Organic,ok
1.0,0.306,0.904,0.268,0.626,perlu_cek_manual,O_2999.jpg,Organic,ok
0.281,0.604,0.331,0.492,0.43,perlu_cek_manual,O_3.jpg,Organic,ok
0.258,0.294,0.818,0.552,0.44,perlu_cek_manual,O_3003.jpg,Organic,ok
0.665,0.479,0.625,0.443,0.557,perlu_cek_manual,O_3004.jpg,Organic,ok
0.424,0.215,0.603,0.543,0.421,perlu_cek_manual,O_3007.jpg,Organic,ok
0.707,0.235,0.956,0.518,0.578,perlu_cek_manual,O_3014.jpg,Organic,ok
0.882,0.139,0.622,0.533,0.537,perlu_cek_manual,O_3016.jpg,Organic,ok
1.0,0.406,0.818,0.239,0.633,perlu_cek_manual,O_3019.jpg,Organic,ok
0.132,0.808,0.313,0.532,0.451,perlu_cek_manual,O_3021.jpg,Organic,ok
0.599,0.313,0.573,0.516,0.492,perlu_cek_manual,O_3027.jpg,Organic,ok
0.826,0.361,0.933,0.51,0.645,perlu_cek_manual,O_3028.jpg,Organic,ok
0.071,0.45,0.801,0.467,0.41,perlu_cek_manual,O_303.jpg,Organic,ok
0.525,0.78,0.821,0.422,0.64,perlu_cek_manual,O_3043.jpg,Organic,ok
0.668,0.211,0.822,0.53,0.534,perlu_cek_manual,O_3045.jpg,Organic,ok
0.922,0.27,0.409,0.626,0.565,perlu_cek_manual,O_3048.jpg,Organic,ok
1.0,0.19,0.984,0.444,0.642,perlu_cek_manual,O_3050.jpg,Organic,ok
0.428,0.394,0.857,0.619,0.542,perlu_cek_manual,O_3059.jpg,Organic,ok
0.513,0.566,0.475,0.354,0.49,perlu_cek_manual,O_3060.jpg,Organic,ok
0.544,0.156,0.842,0.426,0.463,perlu_cek_manual,O_3063.jpg,Organic,ok
0.672,0.0,0.959,0.443,0.482,perlu_cek_manual,O_3064.jpg,Organic,ok
0.416,0.549,0.927,0.216,0.518,perlu_cek_manual,O_3068.jpg,Organic,ok
0.123,0.224,0.797,0.453,0.354,perlu_cek_manual,O_307.jpg,Organic,ok
0.374,0.288,0.348,0.571,0.382,perlu_cek_manual,O_3073.jpg,Organic,ok
0.386,0.308,0.484,0.541,0.413,perlu_cek_manual,O_3076.jpg,Organic,ok
0.729,0.382,0.904,0.395,0.593,perlu_cek_manual,O_3077.jpg,Organic,ok
0.369,0.463,0.835,0.362,0.489,perlu_cek_manual,O_3079.jpg,Organic,ok
0.718,0.289,0.628,0.549,0.537,perlu_cek_manual,O_3083.jpg,Organic,ok
0.836,0.394,0.965,0.363,0.635,perlu_cek_manual,O_3088.jpg,Organic,ok
0.34,0.248,0.472,0.482,0.367,perlu_cek_manual,O_3091.jpg,Organic,ok
1.0,0.448,0.951,0.007,0.626,perlu_cek_manual,O_3093.jpg,Organic,ok
0.903,0.311,0.986,0.365,0.635,perlu_cek_manual,O_3095.jpg,Organic,ok
0.576,0.504,0.957,0.361,0.588,perlu_cek_manual,O_3100.jpg,Organic,ok
0.451,0.361,0.903,0.399,0.504,perlu_cek_manual,O_3105.jpg,Organic,ok
1.0,0.0,0.989,0.552,0.608,perlu_cek_manual,O_3108.jpg,Organic,ok
0.344,0.387,0.867,0.376,0.468,perlu_cek_manual,O_3109.jpg,Organic,ok
0.407,0.969,0.746,0.324,0.627,perlu_cek_manual,O_311.jpg,Organic,ok
0.482,0.186,0.417,0.538,0.391,perlu_cek_manual,O_3110.jpg,Organic,ok
0.766,0.503,0.98,0.193,0.615,perlu_cek_manual,O_3111.jpg,Organic,ok
0.805,0.62,0.986,0.027,0.63,perlu_cek_manual,O_3123.jpg,Organic,ok
0.334,0.325,0.552,0.49,0.406,perlu_cek_manual,O_3126.jpg,Organic,ok
0.627,0.327,0.489,0.596,0.503,perlu_cek_manual,O_3130.jpg,Organic,ok
1.0,0.0,1.0,0.349,0.57,perlu_cek_manual,O_3131.jpg,Organic,ok
0.662,0.462,0.719,0.176,0.517,perlu_cek_manual,O_3134.jpg,Organic,ok
1.0,0.0,0.984,0.001,0.497,perlu_cek_manual,O_314.jpg,Organic,ok
0.639,0.484,0.95,0.545,0.636,perlu_cek_manual,O_3140.jpg,Organic,ok
0.542,0.264,0.708,0.522,0.488,perlu_cek_manual,O_3143.jpg,Organic,ok
0.512,0.758,0.957,0.193,0.611,perlu_cek_manual,O_3153.jpg,Organic,ok
0.688,0.47,0.922,0.452,0.622,perlu_cek_manual,O_3154.jpg,Organic,ok
0.769,0.334,0.901,0.422,0.596,perlu_cek_manual,O_3162.jpg,Organic,ok
1.0,0.384,0.62,0.523,0.644,perlu_cek_manual,O_3168.jpg,Organic,ok
0.858,0.494,0.931,0.289,0.649,perlu_cek_manual,O_3170.jpg,Organic,ok
1.0,0.293,0.95,0.357,0.649,perlu_cek_manual,O_3171.jpg,Organic,ok
0.29,0.34,0.575,0.306,0.365,perlu_cek_manual,O_3176.jpg,Organic,ok
0.47,0.354,0.464,0.543,0.449,perlu_cek_manual,O_3177.jpg,Organic,ok
0.642,0.281,0.497,0.653,0.507,perlu_cek_manual,O_3180.jpg,Organic,ok
0.515,0.388,0.756,0.64,0.55,perlu_cek_manual,O_3184.jpg,Organic,ok
0.561,0.294,0.867,0.556,0.541,perlu_cek_manual,O_3186.jpg,Organic,ok
0.617,0.432,0.911,0.522,0.601,perlu_cek_manual,O_3191.jpg,Organic,ok
0.53,0.009,0.95,0.512,0.454,perlu_cek_manual,O_3194.jpg,Organic,ok
0.546,0.255,0.487,0.537,0.445,perlu_cek_manual,O_3195.jpg,Organic,ok
0.287,0.203,0.682,0.459,0.375,perlu_cek_manual,O_3197.jpg,Organic,ok
0.396,0.927,0.384,0.297,0.533,perlu_cek_manual,O_32.jpg,Organic,ok
0.559,0.205,0.911,0.443,0.5,perlu_cek_manual,O_3205.jpg,Organic,ok
0.82,0.182,0.963,0.393,0.572,perlu_cek_manual,O_3206.jpg,Organic,ok
0.942,0.087,0.969,0.405,0.584,perlu_cek_manual,O_3208.jpg,Organic,ok
0.659,0.296,0.861,0.466,0.552,perlu_cek_manual,O_3210.jpg,Organic,ok
0.744,0.14,0.939,0.573,0.568,perlu_cek_manual,O_3211.jpg,Organic,ok
0.603,0.503,0.931,0.423,0.602,perlu_cek_manual,O_3214.jpg,Organic,ok
0.719,0.289,0.908,0.472,0.578,perlu_cek_manual,O_3215.jpg,Organic,ok
0.737,0.647,0.852,0.223,0.63,perlu_cek_manual,O_3218.jpg,Organic,ok
0.288,0.525,0.355,0.349,0.385,perlu_cek_manual,O_322.jpg,Organic,ok
1.0,0.228,0.946,0.375,0.633,perlu_cek_manual,O_3223.jpg,Organic,ok
0.889,0.224,0.962,0.546,0.635,perlu_cek_manual,O_3228.jpg,Organic,ok
0.662,0.423,0.793,0.3,0.544,perlu_cek_manual,O_3229.jpg,Organic,ok
0.714,0.362,0.912,0.457,0.597,perlu_cek_manual,O_3231.jpg,Organic,ok
0.86,0.642,0.961,0.007,0.644,perlu_cek_manual,O_3232.jpg,Organic,ok
0.487,0.51,0.889,0.575,0.592,perlu_cek_manual,O_3236.jpg,Organic,ok
0.365,0.249,0.295,0.544,0.352,perlu_cek_manual,O_3242.jpg,Organic,ok
0.411,0.325,0.413,0.502,0.404,perlu_cek_manual,O_3243.jpg,Organic,ok
0.47,0.289,0.918,0.467,0.505,perlu_cek_manual,O_3244.jpg,Organic,ok
0.632,0.36,0.934,0.34,0.553,perlu_cek_manual,O_3249.jpg,Organic,ok
0.539,0.767,0.936,0.328,0.645,perlu_cek_manual,O_325.jpg,Organic,ok
1.0,0.14,0.979,0.442,0.626,perlu_cek_manual,O_3251.jpg,Organic,ok
0.358,0.298,0.805,0.42,0.442,perlu_cek_manual,O_3254.jpg,Organic,ok
0.817,0.496,0.968,0.297,0.647,perlu_cek_manual,O_3256.jpg,Organic,ok
0.571,0.198,0.791,0.488,0.486,perlu_cek_manual,O_3257.jpg,Organic,ok
1.0,0.336,0.97,0.169,0.628,perlu_cek_manual,O_3261.jpg,Organic,ok
0.686,0.338,0.924,0.291,0.55,perlu_cek_manual,O_3262.jpg,Organic,ok
0.726,0.515,0.989,0.288,0.627,perlu_cek_manual,O_3264.jpg,Organic,ok
1.0,0.0,0.983,0.358,0.568,perlu_cek_manual,O_327.jpg,Organic,ok
0.536,0.368,0.705,0.481,0.508,perlu_cek_manual,O_3274.jpg,Organic,ok
0.694,0.611,0.965,0.253,0.635,perlu_cek_manual,O_3276.jpg,Organic,ok
0.857,0.49,0.798,0.322,0.628,perlu_cek_manual,O_328.jpg,Organic,ok
0.522,0.501,0.554,0.493,0.516,perlu_cek_manual,O_3280.jpg,Organic,ok
0.491,0.223,0.666,0.473,0.442,perlu_cek_manual,O_3281.jpg,Organic,ok
0.35,0.153,0.902,0.41,0.413,perlu_cek_manual,O_3285.jpg,Organic,ok
0.447,0.3,0.491,0.526,0.428,perlu_cek_manual,O_3287.jpg,Organic,ok
0.516,0.327,0.866,0.337,0.494,perlu_cek_manual,O_3289.jpg,Organic,ok
0.775,0.664,0.848,0.161,0.634,perlu_cek_manual,O_3292.jpg,Organic,ok
0.256,0.413,0.764,0.498,0.453,perlu_cek_manual,O_3295.jpg,Organic,ok
1.0,0.0,0.795,0.442,0.547,perlu_cek_manual,O_3297.jpg,Organic,ok
0.763,0.276,0.939,0.261,0.552,perlu_cek_manual,O_3300.jpg,Organic,ok
0.411,0.213,0.868,0.444,0.45,perlu_cek_manual,O_3304.jpg,Organic,ok
0.311,0.22,0.582,0.443,0.364,perlu_cek_manual,O_3309.jpg,Organic,ok
0.448,0.188,0.436,0.637,0.405,perlu_cek_manual,O_3313.jpg,Organic,ok
0.591,0.308,0.95,0.494,0.559,perlu_cek_manual,O_3314.jpg,Organic,ok
0.723,0.451,0.969,0.489,0.644,perlu_cek_manual,O_3318.jpg,Organic,ok
0.791,0.7,0.856,0.095,0.638,perlu_cek_manual,O_3319.jpg,Organic,ok
0.192,0.296,0.648,0.392,0.354,perlu_cek_manual,O_3320.jpg,Organic,ok
0.635,0.563,0.997,0.418,0.642,perlu_cek_manual,O_3324.jpg,Organic,ok
1.0,0.0,1.0,0.414,0.583,perlu_cek_manual,O_3327.jpg,Organic,ok
0.204,0.552,0.382,0.529,0.409,perlu_cek_manual,O_333.jpg,Organic,ok
0.517,0.163,0.548,0.477,0.409,perlu_cek_manual,O_3334.jpg,Organic,ok
1.0,0.0,1.0,0.34,0.568,perlu_cek_manual,O_3344.jpg,Organic,ok
0.854,0.124,0.971,0.247,0.537,perlu_cek_manual,O_3345.jpg,Organic,ok
0.761,0.429,0.901,0.495,0.636,perlu_cek_manual,O_3347.jpg,Organic,ok
0.588,0.253,0.436,0.462,0.432,perlu_cek_manual,O_3348.jpg,Organic,ok
0.599,0.546,0.876,0.251,0.569,perlu_cek_manual,O_3349.jpg,Organic,ok
0.835,0.51,0.915,0.2,0.626,perlu_cek_manual,O_3350.jpg,Organic,ok
1.0,0.448,0.747,0.315,0.647,perlu_cek_manual,O_3352.jpg,Organic,ok
0.385,0.23,0.805,0.574,0.46,perlu_cek_manual,O_3353.jpg,Organic,ok
0.476,0.313,0.944,0.256,0.476,perlu_cek_manual,O_3354.jpg,Organic,ok
0.526,0.415,0.564,0.639,0.523,perlu_cek_manual,O_3357.jpg,Organic,ok
0.56,0.486,0.822,0.398,0.558,perlu_cek_manual,O_3358.jpg,Organic,ok
0.178,0.249,0.699,0.509,0.369,perlu_cek_manual,O_3359.jpg,Organic,ok
0.556,0.598,0.971,0.315,0.604,perlu_cek_manual,O_3362.jpg,Organic,ok
0.794,0.463,0.884,0.078,0.57,perlu_cek_manual,O_3365.jpg,Organic,ok
0.723,0.37,0.676,0.399,0.543,perlu_cek_manual,O_3366.jpg,Organic,ok
0.575,0.4,0.549,0.435,0.489,perlu_cek_manual,O_3376.jpg,Organic,ok
1.0,0.104,0.803,0.603,0.612,perlu_cek_manual,O_3377.jpg,Organic,ok
0.438,0.175,0.448,0.702,0.414,perlu_cek_manual,O_3386.jpg,Organic,ok
0.74,0.521,0.475,0.588,0.591,perlu_cek_manual,O_3391(1).jpg,Organic,ok
0.74,0.521,0.475,0.589,0.591,perlu_cek_manual,O_3391.jpg,Organic,ok
0.703,0.287,0.912,0.382,0.556,perlu_cek_manual,O_3392.jpg,Organic,ok
1.0,0.511,0.907,0.039,0.643,perlu_cek_manual,O_3400.jpg,Organic,ok
0.87,0.489,0.945,0.203,0.637,perlu_cek_manual,O_3408.jpg,Organic,ok
1.0,0.194,0.948,0.366,0.621,perlu_cek_manual,O_3410.jpg,Organic,ok
0.475,0.388,0.624,0.465,0.477,perlu_cek_manual,O_3411.jpg,Organic,ok
1.0,0.169,0.954,0.351,0.612,perlu_cek_manual,O_3415.jpg,Organic,ok
0.2,0.297,0.803,0.292,0.368,perlu_cek_manual,O_3417.jpg,Organic,ok
0.331,0.2,0.454,0.548,0.36,perlu_cek_manual,O_3419.jpg,Organic,ok
0.544,0.162,0.312,0.578,0.39,perlu_cek_manual,O_3423.jpg,Organic,ok
0.354,0.543,0.903,0.383,0.526,perlu_cek_manual,O_3424.jpg,Organic,ok
1.0,0.17,0.789,0.34,0.577,perlu_cek_manual,O_3426.jpg,Organic,ok
0.255,0.101,0.83,0.474,0.367,perlu_cek_manual,O_3427.jpg,Organic,ok
0.773,0.404,0.65,0.255,0.534,perlu_cek_manual,O_3429.jpg,Organic,ok
0.305,0.0,0.896,0.422,0.355,perlu_cek_manual,O_343.jpg,Organic,ok
1.0,0.506,0.837,0.0,0.619,perlu_cek_manual,O_3432.jpg,Organic,ok
0.351,0.367,0.415,0.594,0.417,perlu_cek_manual,O_3436.jpg,Organic,ok
0.392,0.425,0.817,0.412,0.491,perlu_cek_manual,O_3440.jpg,Organic,ok
0.919,0.547,0.957,0.0,0.631,perlu_cek_manual,O_3443.jpg,Organic,ok
0.731,0.658,0.968,0.003,0.611,perlu_cek_manual,O_3450.jpg,Organic,ok
0.858,0.345,0.954,0.386,0.629,perlu_cek_manual,O_3455.jpg,Organic,ok
0.163,0.208,0.771,0.466,0.359,perlu_cek_manual,O_3459.jpg,Organic,ok
1.0,0.136,0.543,0.584,0.566,perlu_cek_manual,O_3466.jpg,Organic,ok
0.885,0.439,0.939,0.309,0.647,perlu_cek_manual,O_3468.jpg,Organic,ok
0.513,0.53,0.936,0.414,0.583,perlu_cek_manual,O_3471.jpg,Organic,ok
0.559,0.32,0.906,0.54,0.553,perlu_cek_manual,O_3473.jpg,Organic,ok
0.633,0.357,0.745,0.567,0.559,perlu_cek_manual,O_3476.jpg,Organic,ok
0.455,0.199,0.872,0.636,0.498,perlu_cek_manual,O_348.jpg,Organic,ok
0.449,0.484,0.74,0.488,0.525,perlu_cek_manual,O_3485.jpg,Organic,ok
0.149,1.0,0.42,0.454,0.519,perlu_cek_manual,O_3489.jpg,Organic,ok
0.497,0.482,0.793,0.351,0.522,perlu_cek_manual,O_3490.jpg,Organic,ok
0.455,0.386,0.837,0.0,0.42,perlu_cek_manual,O_3491.jpg,Organic,ok
0.445,0.269,0.482,0.503,0.411,perlu_cek_manual,O_3495.jpg,Organic,ok
0.939,0.441,0.674,0.486,0.646,perlu_cek_manual,O_3497.jpg,Organic,ok
0.444,0.495,0.942,0.475,0.565,perlu_cek_manual,O_3499.jpg,Organic,ok
0.765,0.332,0.544,0.627,0.563,perlu_cek_manual,O_35.jpg,Organic,ok
0.523,0.266,0.56,0.24,0.397,perlu_cek_manual,O_350.jpg,Organic,ok
0.786,0.318,0.959,0.235,0.57,perlu_cek_manual,O_3502.jpg,Organic,ok
0.674,0.459,0.886,0.346,0.586,perlu_cek_manual,O_3503.jpg,Organic,ok
0.439,0.146,0.805,0.43,0.422,perlu_cek_manual,O_3505.jpg,Organic,ok
0.699,0.315,0.952,0.537,0.602,perlu_cek_manual,O_351.jpg,Organic,ok
0.781,0.317,0.971,0.48,0.62,perlu_cek_manual,O_3514.jpg,Organic,ok
0.452,0.198,0.801,0.491,0.453,perlu_cek_manual,O_3516.jpg,Organic,ok
0.463,0.549,0.912,0.657,0.617,perlu_cek_manual,O_3518.jpg,Organic,ok
0.091,1.0,0.433,0.558,0.525,perlu_cek_manual,O_352.jpg,Organic,ok
0.996,0.488,1.0,0.0,0.645,perlu_cek_manual,O_3520.jpg,Organic,ok
0.7,0.48,0.955,0.453,0.636,perlu_cek_manual,O_3522.jpg,Organic,ok
0.844,0.397,0.478,0.608,0.59,perlu_cek_manual,O_3523.jpg,Organic,ok
0.303,0.614,0.412,0.57,0.472,perlu_cek_manual,O_3526.jpg,Organic,ok
0.453,0.213,0.405,0.527,0.386,perlu_cek_manual,O_3532.jpg,Organic,ok
1.0,0.479,0.745,0.284,0.649,perlu_cek_manual,O_3546.jpg,Organic,ok
0.667,0.436,0.937,0.387,0.596,perlu_cek_manual,O_3548.jpg,Organic,ok
0.623,0.55,0.831,0.296,0.577,perlu_cek_manual,O_3552.jpg,Organic,ok
0.792,0.551,0.877,0.314,0.641,perlu_cek_manual,O_356.jpg,Organic,ok
0.656,0.716,0.966,0.0,0.605,perlu_cek_manual,O_3563.jpg,Organic,ok
0.855,0.675,0.822,0.083,0.64,perlu_cek_manual,O_3564.jpg,Organic,ok
0.26,0.0,0.898,0.512,0.36,perlu_cek_manual,O_3568.jpg,Organic,ok
0.392,0.534,0.957,0.395,0.548,perlu_cek_manual,O_3572.jpg,Organic,ok
0.669,0.069,0.955,0.355,0.483,perlu_cek_manual,O_3573.jpg,Organic,ok
0.926,0.0,0.951,0.569,0.582,perlu_cek_manual,O_3574.jpg,Organic,ok
0.779,0.342,0.715,0.61,0.602,perlu_cek_manual,O_3578.jpg,Organic,ok
1.0,0.366,0.903,0.113,0.613,perlu_cek_manual,O_358.jpg,Organic,ok
1.0,0.415,0.916,0.002,0.608,perlu_cek_manual,O_3580.jpg,Organic,ok
0.281,0.174,0.809,0.461,0.39,perlu_cek_manual,O_3582.jpg,Organic,ok
0.623,0.339,0.408,0.326,0.435,perlu_cek_manual,O_3584.jpg,Organic,ok
0.745,0.0,0.899,0.463,0.496,perlu_cek_manual,O_3585.jpg,Organic,ok
0.437,0.618,0.718,0.384,0.537,perlu_cek_manual,O_3590.jpg,Organic,ok
0.55,0.0,0.946,0.352,0.425,perlu_cek_manual,O_3594.jpg,Organic,ok
0.461,0.311,0.922,0.531,0.522,perlu_cek_manual,O_3595.jpg,Organic,ok
0.872,0.563,0.591,0.431,0.635,perlu_cek_manual,O_360.jpg,Organic,ok
0.3,0.412,0.877,0.447,0.478,perlu_cek_manual,O_3609.jpg,Organic,ok
0.713,0.376,0.974,0.418,0.605,perlu_cek_manual,O_3610.jpg,Organic,ok
1.0,0.324,0.567,0.469,0.604,perlu_cek_manual,O_3619.jpg,Organic,ok
0.711,0.277,0.955,0.247,0.537,perlu_cek_manual,O_362.jpg,Organic,ok
0.315,0.313,0.865,0.398,0.441,perlu_cek_manual,O_3622.jpg,Organic,ok
0.681,0.394,0.906,0.464,0.597,perlu_cek_manual,O_3629.jpg,Organic,ok
0.344,0.851,0.524,0.416,0.546,perlu_cek_manual,O_3630.jpg,Organic,ok
0.741,0.603,0.73,0.432,0.636,perlu_cek_manual,O_3632.jpg,Organic,ok
0.411,0.0,0.895,0.464,0.395,perlu_cek_manual,O_3637.jpg,Organic,ok
0.329,0.052,0.848,0.419,0.368,perlu_cek_manual,O_3638.jpg,Organic,ok
0.526,0.601,0.925,0.513,0.625,perlu_cek_manual,O_3639.jpg,Organic,ok
1.0,0.0,0.957,0.43,0.577,perlu_cek_manual,O_3642.jpg,Organic,ok
0.725,0.433,0.915,0.357,0.602,perlu_cek_manual,O_3645.jpg,Organic,ok
0.016,1.0,0.201,0.31,0.407,perlu_cek_manual,O_3655.jpg,Organic,ok
0.315,0.388,0.907,0.499,0.492,perlu_cek_manual,O_3659.jpg,Organic,ok
0.468,0.527,0.898,0.4,0.558,perlu_cek_manual,O_366.jpg,Organic,ok
0.346,0.617,0.921,0.042,0.482,perlu_cek_manual,O_3664.jpg,Organic,ok
0.343,0.311,0.839,0.515,0.467,perlu_cek_manual,O_3667.jpg,Organic,ok
0.661,0.498,0.966,0.398,0.621,perlu_cek_manual,O_3668.jpg,Organic,ok
0.833,0.293,0.964,0.213,0.573,perlu_cek_manual,O_3669.jpg,Organic,ok
0.787,0.388,0.827,0.314,0.581,perlu_cek_manual,O_3671.jpg,Organic,ok
0.531,0.354,0.608,0.449,0.477,perlu_cek_manual,O_3676.jpg,Organic,ok
0.971,0.0,0.982,0.56,0.6,perlu_cek_manual,O_3682.jpg,Organic,ok
0.711,0.643,0.95,0.25,0.646,perlu_cek_manual,O_3686.jpg,Organic,ok
0.892,0.36,0.967,0.4,0.649,perlu_cek_manual,O_3691.jpg,Organic,ok
0.337,0.911,0.927,0.239,0.608,perlu_cek_manual,O_3694.jpg,Organic,ok
0.549,0.212,0.905,0.244,0.458,perlu_cek_manual,O_3701.jpg,Organic,ok
0.557,0.104,0.848,0.632,0.494,perlu_cek_manual,O_3703.jpg,Organic,ok
0.187,1.0,0.309,0.457,0.509,perlu_cek_manual,O_371.jpg,Organic,ok
0.48,0.544,0.744,0.457,0.548,perlu_cek_manual,O_3710.jpg,Organic,ok
0.766,0.406,0.742,0.42,0.584,perlu_cek_manual,O_3712.jpg,Organic,ok
0.391,0.213,0.912,0.528,0.469,perlu_cek_manual,O_3715.jpg,Organic,ok
0.163,0.542,0.354,0.477,0.378,perlu_cek_manual,O_3716.jpg,Organic,ok
0.752,0.614,0.958,0.154,0.632,perlu_cek_manual,O_3718.jpg,Organic,ok
0.645,0.565,0.957,0.459,0.646,perlu_cek_manual,O_3723.jpg,Organic,ok
0.566,0.45,0.953,0.351,0.566,perlu_cek_manual,O_3729.jpg,Organic,ok
0.404,0.307,0.924,0.309,0.46,perlu_cek_manual,O_3730.jpg,Organic,ok
0.629,0.582,0.936,0.228,0.597,perlu_cek_manual,O_3735.jpg,Organic,ok
0.88,0.279,0.955,0.402,0.619,perlu_cek_manual,O_3745.jpg,Organic,ok
0.576,0.391,1.0,0.497,0.589,perlu_cek_manual,O_3746.jpg,Organic,ok
0.626,0.326,0.926,0.017,0.474,perlu_cek_manual,O_3747.jpg,Organic,ok
0.264,0.181,0.865,0.597,0.426,perlu_cek_manual,O_3777.jpg,Organic,ok
0.416,0.153,0.798,0.486,0.428,perlu_cek_manual,O_3781.jpg,Organic,ok
0.329,0.11,0.864,0.401,0.385,perlu_cek_manual,O_3784.jpg,Organic,ok
0.463,0.222,0.621,0.315,0.393,perlu_cek_manual,O_3789.jpg,Organic,ok
0.339,0.353,0.861,0.573,0.495,perlu_cek_manual,O_380.jpg,Organic,ok
0.819,0.627,0.945,0.113,0.645,perlu_cek_manual,O_3802.jpg,Organic,ok
0.684,0.222,0.877,0.416,0.531,perlu_cek_manual,O_3814.jpg,Organic,ok
0.362,0.504,0.521,0.506,0.465,perlu_cek_manual,O_3816.jpg,Organic,ok
0.724,0.47,0.959,0.405,0.631,perlu_cek_manual,O_3818.jpg,Organic,ok
0.808,0.672,0.692,0.251,0.633,perlu_cek_manual,O_382.jpg,Organic,ok
0.246,0.597,0.412,0.583,0.452,perlu_cek_manual,O_3822.jpg,Organic,ok
0.421,0.005,0.9,0.524,0.413,perlu_cek_manual,O_3826.jpg,Organic,ok
0.658,0.65,0.923,0.273,0.632,perlu_cek_manual,O_3830.jpg,Organic,ok
0.451,0.08,0.921,0.493,0.442,perlu_cek_manual,O_3837.jpg,Organic,ok
0.434,0.428,0.897,0.268,0.491,perlu_cek_manual,O_3844.jpg,Organic,ok
0.251,0.144,0.816,0.352,0.352,perlu_cek_manual,O_3846.jpg,Organic,ok
0.606,0.351,0.953,0.525,0.583,perlu_cek_manual,O_3848.jpg,Organic,ok
0.415,0.4,0.827,0.621,0.534,perlu_cek_manual,O_385.jpg,Organic,ok
1.0,0.429,0.994,0.036,0.635,perlu_cek_manual,O_3856.jpg,Organic,ok
0.779,0.254,0.946,0.338,0.567,perlu_cek_manual,O_3859.jpg,Organic,ok
0.346,0.545,0.925,0.372,0.527,perlu_cek_manual,O_3864.jpg,Organic,ok
0.49,0.347,0.856,0.474,0.517,perlu_cek_manual,O_3866.jpg,Organic,ok
0.531,0.18,0.921,0.509,0.499,perlu_cek_manual,O_3873.jpg,Organic,ok
1.0,0.113,0.923,0.414,0.601,perlu_cek_manual,O_3876.jpg,Organic,ok
0.583,0.383,0.872,0.397,0.544,perlu_cek_manual,O_3880.jpg,Organic,ok
0.704,0.346,0.881,0.466,0.584,perlu_cek_manual,O_3882.jpg,Organic,ok
0.875,0.415,0.695,0.409,0.608,perlu_cek_manual,O_3885.jpg,Organic,ok
0.471,0.073,0.963,0.29,0.414,perlu_cek_manual,O_3886.jpg,Organic,ok
0.697,0.383,0.943,0.337,0.58,perlu_cek_manual,O_3887.jpg,Organic,ok
0.525,0.256,0.833,0.536,0.508,perlu_cek_manual,O_3888.jpg,Organic,ok
0.71,0.428,0.96,0.426,0.619,perlu_cek_manual,O_3891.jpg,Organic,ok
0.478,0.466,0.933,0.523,0.575,perlu_cek_manual,O_3892.jpg,Organic,ok
0.33,0.214,0.904,0.468,0.438,perlu_cek_manual,O_3895.jpg,Organic,ok
0.836,0.179,0.952,0.294,0.554,perlu_cek_manual,O_3900.jpg,Organic,ok
0.353,0.323,0.853,0.378,0.449,perlu_cek_manual,O_3903.jpg,Organic,ok
0.524,0.344,0.854,0.429,0.517,perlu_cek_manual,O_3905.jpg,Organic,ok
0.294,0.399,0.45,0.493,0.396,perlu_cek_manual,O_3907.jpg,Organic,ok
1.0,0.304,0.912,0.32,0.637,perlu_cek_manual,O_3916.jpg,Organic,ok
0.75,0.558,0.959,0.264,0.637,perlu_cek_manual,O_3917.jpg,Organic,ok
