skor_variansi,skor_edge_density,skor_entropi,skor_grabcut,skor_akhir,kategori,nama_file,label,status
0.834,1.0,1.0,0.026,0.755,full_frame,O_873.jpg,Organic,ok
0.166,0.188,0.188,0.502,0.244,background_terpisah,O_8730.jpg,Organic,ok
1.0,0.971,1.0,0.0,0.791,full_frame,O_8731.jpg,Organic,ok
0.851,0.475,0.547,0.466,0.6,perlu_cek_manual,O_8732.jpg,Organic,ok
1.0,1.0,1.0,0.0,0.8,full_frame,O_8733.jpg,Organic,ok
0.25,0.0,0.411,0.542,0.265,background_terpisah,O_8734.jpg,Organic,ok
1.0,0.817,0.951,0.0,0.735,full_frame,O_8735.jpg,Organic,ok
0.992,1.0,1.0,0.0,0.798,full_frame,O_8736.jpg,Organic,ok
0.827,0.612,0.979,0.001,0.628,perlu_cek_manual,O_8737.jpg,Organic,ok
1.0,0.0,0.88,0.395,0.555,perlu_cek_manual,O_8738.jpg,Organic,ok
1.0,0.722,0.988,0.0,0.714,full_frame,O_8739.jpg,Organic,ok
1.0,0.739,0.989,0.0,0.719,full_frame,O_874.jpg,Organic,ok
1.0,0.274,0.532,0.574,0.603,perlu_cek_manual,O_8740.jpg,Organic,ok
1.0,1.0,1.0,0.0,0.8,full_frame,O_8741.jpg,Organic,ok
1.0,0.929,0.999,0.0,0.778,full_frame,O_8742.jpg,Organic,ok
1.0,0.21,1.0,0.529,0.669,full_frame,O_8743.jpg,Organic,ok
1.0,0.762,0.999,0.215,0.771,full_frame,O_8744.jpg,Organic,ok
0.004,0.039,0.121,0.362,0.109,background_terpisah,O_8745.jpg,Organic,ok
0.0,0.0,0.023,0.595,0.124,background_terpisah,O_8746.jpg,Organic,ok
0.783,0.511,0.545,0.501,0.597,perlu_cek_manual,O_8747.jpg,Organic,ok
1.0,0.65,0.898,0.467,0.768,full_frame,O_8748.jpg,Organic,ok
0.763,0.491,0.966,0.014,0.572,perlu_cek_manual,O_8749.jpg,Organic,ok
1.0,0.754,1.0,0.056,0.737,full_frame,O_875.jpg,Organic,ok
1.0,0.181,0.967,0.336,0.615,perlu_cek_manual,O_8750.jpg,Organic,ok
0.592,0.685,0.957,0.403,0.655,full_frame,O_8751.jpg,Organic,ok
1.0,0.815,0.587,0.543,0.771,full_frame,O_8752.jpg,Organic,ok
1.0,0.926,1.0,0.0,0.778,full_frame,O_8753.jpg,Organic,ok
0.835,1.0,0.989,0.0,0.748,full_frame,O_8754.jpg,Organic,ok
1.0,0.938,0.988,0.601,0.899,full_frame,O_8755.jpg,Organic,ok
1.0,0.39,1.0,0.494,0.716,full_frame,O_8756.jpg,Organic,ok
1.0,0.823,1.0,0.0,0.747,full_frame,O_8757.jpg,Organic,ok
0.547,0.841,0.962,0.434,0.696,full_frame,O_8758.jpg,Organic,ok
0.941,0.222,1.0,0.151,0.579,perlu_cek_manual,O_8759.jpg,Organic,ok
1.0,0.845,1.0,0.311,0.816,full_frame,O_876.jpg,Organic,ok
0.975,0.701,1.0,0.0,0.703,full_frame,O_8760.jpg,Organic,ok
1.0,1.0,0.493,0.723,0.843,full_frame,O_8761.jpg,Organic,ok
0.776,0.566,0.963,0.431,0.681,full_frame,O_8762.jpg,Organic,ok
1.0,0.866,1.0,0.242,0.808,full_frame,O_8763.jpg,Organic,ok
0.996,0.984,1.0,0.0,0.794,full_frame,O_8764.jpg,Organic,ok
0.773,1.0,0.976,0.485,0.824,full_frame,O_8765.jpg,Organic,ok
0.002,0.011,0.042,0.57,0.126,background_terpisah,O_8766.jpg,Organic,ok
1.0,0.0,0.727,0.663,0.578,perlu_cek_manual,O_8767.jpg,Organic,ok
1.0,0.856,1.0,0.0,0.757,full_frame,O_8768.jpg,Organic,ok
1.0,0.535,0.981,0.326,0.722,full_frame,O_8769.jpg,Organic,ok
1.0,0.976,0.964,0.521,0.89,full_frame,O_877.jpg,Organic,ok
0.506,0.277,0.256,0.259,0.338,background_terpisah,O_8770.jpg,Organic,ok
1.0,1.0,1.0,0.349,0.87,full_frame,O_8771.jpg,Organic,ok
1.0,0.576,0.462,0.653,0.696,full_frame,O_8772.jpg,Organic,ok
1.0,0.901,1.0,0.0,0.77,full_frame,O_8773.jpg,Organic,ok
0.758,0.759,0.815,0.524,0.723,full_frame,O_8774.jpg,Organic,ok
1.0,0.921,0.956,0.0,0.767,full_frame,O_8775.jpg,Organic,ok
0.015,0.047,0.179,0.483,0.151,background_terpisah,O_8776.jpg,Organic,ok
1.0,1.0,0.998,0.0,0.8,full_frame,O_8777.jpg,Organic,ok
0.734,0.686,0.971,0.158,0.652,full_frame,O_8778.jpg,Organic,ok
1.0,0.737,0.845,0.04,0.698,full_frame,O_8779.jpg,Organic,ok
0.83,0.736,1.0,0.361,0.742,full_frame,O_878.jpg,Organic,ok
1.0,1.0,1.0,0.0,0.8,full_frame,O_8780.jpg,Organic,ok
1.0,0.661,0.946,0.0,0.687,full_frame,O_8781.jpg,Organic,ok
0.994,0.396,0.921,0.602,0.722,full_frame,O_8782.jpg,Organic,ok
1.0,0.557,0.986,0.492,0.763,full_frame,O_8783.jpg,Organic,ok
1.0,0.577,0.946,0.187,0.7,full_frame,O_8784.jpg,Organic,ok
0.828,0.926,0.986,0.227,0.769,full_frame,O_8785.jpg,Organic,ok
1.0,0.986,1.0,0.0,0.796,full_frame,O_8786.jpg,Organic,ok
1.0,0.614,1.0,0.0,0.684,full_frame,O_8787.jpg,Organic,ok
1.0,0.795,0.999,0.0,0.738,full_frame,O_8788.jpg,Organic,ok
0.789,0.266,0.53,0.682,0.559,perlu_cek_manual,O_8789.jpg,Organic,ok
1.0,0.885,1.0,0.053,0.776,full_frame,O_879.jpg,Organic,ok
0.896,0.904,0.964,0.441,0.821,full_frame,O_8790.jpg,Organic,ok
0.862,0.795,0.637,0.556,0.736,full_frame,O_8791.jpg,Organic,ok
0.682,0.238,0.51,0.609,0.5,perlu_cek_manual,O_8792.jpg,Organic,ok
0.985,0.682,0.968,0.03,0.7,full_frame,O_8793.jpg,Organic,ok
0.951,0.962,0.993,0.0,0.773,full_frame,O_8794.jpg,Organic,ok
1.0,1.0,1.0,0.0,0.8,full_frame,O_8795.jpg,Organic,ok
1.0,0.997,1.0,0.0,0.799,full_frame,O_8796.jpg,Organic,ok
0.525,0.473,0.92,0.247,0.533,perlu_cek_manual,O_8797.jpg,Organic,ok
1.0,0.0,1.0,0.611,0.622,perlu_cek_manual,O_8798.jpg,Organic,ok
1.0,0.747,0.997,0.0,0.724,full_frame,O_8799.jpg,Organic,ok
0.019,0.15,0.242,0.324,0.164,background_terpisah,O_88.jpg,Organic,ok
0.874,0.924,1.0,0.0,0.74,full_frame,O_880.jpg,Organic,ok
0.053,0.126,0.408,0.374,0.21,background_terpisah,O_8800.jpg,Organic,ok
0.796,0.0,0.987,0.034,0.443,perlu_cek_manual,O_8801.jpg,Organic,ok
0.841,1.0,1.0,0.0,0.752,full_frame,O_8802.jpg,Organic,ok
0.047,0.085,0.171,0.392,0.152,background_terpisah,O_8803.jpg,Organic,ok
1.0,0.966,1.0,0.008,0.791,full_frame,O_8804.jpg,Organic,ok
0.886,0.991,0.986,0.287,0.818,full_frame,O_8805.jpg,Organic,ok
0.423,0.298,0.756,0.552,0.478,perlu_cek_manual,O_8806.jpg,Organic,ok
0.0,0.0,-0.0,0.256,0.051,background_terpisah,O_8807.jpg,Organic,ok
0.342,0.327,0.253,0.418,0.335,background_terpisah,O_8808.jpg,Organic,ok
1.0,0.85,1.0,0.0,0.755,full_frame,O_8809.jpg,Organic,ok
1.0,1.0,0.99,0.34,0.866,full_frame,O_881.jpg,Organic,ok
1.0,0.0,1.0,0.047,0.509,perlu_cek_manual,O_8810.jpg,Organic,ok
1.0,0.417,1.0,0.027,0.631,perlu_cek_manual,O_8811.jpg,Organic,ok
0.918,1.0,0.993,0.0,0.774,full_frame,O_8812.jpg,Organic,ok
1.0,1.0,1.0,0.003,0.801,full_frame,O_8813.jpg,Organic,ok
0.994,0.102,0.566,0.555,0.553,perlu_cek_manual,O_8814.jpg,Organic,ok
0.633,0.784,0.911,0.476,0.702,full_frame,O_8815.jpg,Organic,ok
0.813,0.628,0.989,0.493,0.729,full_frame,O_8816.jpg,Organic,ok
1.0,0.995,1.0,0.0,0.798,full_frame,O_8817.jpg,Organic,ok
0.382,0.488,0.234,0.437,0.395,perlu_cek_manual,O_8818.jpg,Organic,ok
1.0,0.608,0.84,0.073,0.665,full_frame,O_8819.jpg,Organic,ok
1.0,0.756,0.997,0.21,0.768,full_frame,O_882.jpg,Organic,ok
1.0,1.0,1.0,0.0,0.8,full_frame,O_8820.jpg,Organic,ok
1.0,0.384,0.976,0.732,0.757,full_frame,O_8821.jpg,Organic,ok
0.663,0.491,0.961,0.077,0.554,perlu_cek_manual,O_8822.jpg,Organic,ok
1.0,0.78,0.97,0.0,0.728,full_frame,O_8823.jpg,Organic,ok
1.0,0.241,0.816,0.633,0.662,full_frame,O_8824.jpg,Organic,ok
0.949,0.938,0.959,0.0,0.758,full_frame,O_8825.jpg,Organic,ok
1.0,0.724,1.0,0.2,0.757,full_frame,O_8826.jpg,Organic,ok
0.056,0.106,0.136,0.424,0.161,background_terpisah,O_8827.jpg,Organic,ok
1.0,0.886,0.997,0.209,0.807,full_frame,O_8828.jpg,Organic,ok
1.0,0.773,0.921,0.368,0.79,full_frame,O_8829.jpg,Organic,ok
1.0,0.554,0.877,0.231,0.688,full_frame,O_883.jpg,Organic,ok
0.987,0.871,1.0,0.526,0.863,full_frame,O_8830.jpg,Organic,ok
0.923,0.816,0.993,0.428,0.806,full_frame,O_8831.jpg,Organic,ok
0.987,0.73,0.904,0.555,0.807,full_frame,O_8832.jpg,Organic,ok
1.0,1.0,1.0,0.0,0.8,full_frame,O_8833.jpg,Organic,ok
0.118,0.568,0.269,0.367,0.333,background_terpisah,O_8834.jpg,Organic,ok
0.697,0.67,0.72,0.135,0.581,perlu_cek_manual,O_8835.jpg,Organic,ok
0.22,0.0,0.432,0.123,0.177,background_terpisah,O_8836.jpg,Organic,ok
1.0,0.896,0.977,0.14,0.792,full_frame,O_8837.jpg,Organic,ok
1.0,0.971,1.0,0.0,0.791,full_frame,O_8838.jpg,Organic,ok
0.587,0.784,0.891,0.452,0.68,full_frame,O_8839.jpg,Organic,ok
0.211,0.243,0.839,0.501,0.404,perlu_cek_manual,O_884.jpg,Organic,ok
0.415,0.078,0.858,0.661,0.452,perlu_cek_manual,O_8840.jpg,Organic,ok
1.0,0.228,0.458,0.439,0.548,perlu_cek_manual,O_8841.jpg,Organic,ok
1.0,0.752,0.82,0.002,0.69,full_frame,O_8842.jpg,Organic,ok
1.0,0.432,1.0,0.565,0.743,full_frame,O_8843.jpg,Organic,ok
0.658,0.567,0.957,0.016,0.562,perlu_cek_manual,O_8844.jpg,Organic,ok
1.0,0.987,1.0,0.0,0.796,full_frame,O_8845.jpg,Organic,ok
1.0,0.0,1.0,0.524,0.605,perlu_cek_manual,O_8846.jpg,Organic,ok
1.0,0.567,1.0,0.411,0.752,full_frame,O_8847.jpg,Organic,ok
1.0,0.649,0.914,0.091,0.696,full_frame,O_8848.jpg,Organic,ok
1.0,0.563,1.0,0.648,0.798,full_frame,O_8849.jpg,Organic,ok
1.0,1.0,1.0,0.677,0.935,full_frame,O_885.jpg,Organic,ok
1.0,0.81,0.935,0.02,0.734,full_frame,O_8850.jpg,Organic,ok
0.369,0.268,0.842,0.433,0.446,perlu_cek_manual,O_8851.jpg,Organic,ok
0.417,1.0,0.81,0.396,0.666,full_frame,O_8852.jpg,Organic,ok
0.0,0.0,0.024,0.555,0.116,background_terpisah,O_8853.jpg,Organic,ok
0.828,0.975,0.977,0.449,0.826,full_frame,O_8854.jpg,Organic,ok
0.979,0.907,0.998,0.016,0.768,full_frame,O_8855.jpg,Organic,ok
0.804,0.798,0.98,0.017,0.68,full_frame,O_8856.jpg,Organic,ok
1.0,0.951,1.0,0.079,0.801,full_frame,O_8857.jpg,Organic,ok
0.985,0.789,1.0,0.261,0.784,full_frame,O_8858.jpg,Organic,ok
0.0,0.0,-0.0,0.403,0.081,background_terpisah,O_8859.jpg,Organic,ok
1.0,0.684,0.893,0.173,0.718,full_frame,O_886.jpg,Organic,ok
1.0,1.0,1.0,0.0,0.8,full_frame,O_8860.jpg,Organic,ok
0.268,0.251,0.848,0.384,0.402,perlu_cek_manual,O_8861.jpg,Organic,ok
1.0,0.899,1.0,0.002,0.77,full_frame,O_8862.jpg,Organic,ok
1.0,0.776,0.989,0.454,0.822,full_frame,O_8863.jpg,Organic,ok
1.0,0.843,0.932,0.401,0.82,full_frame,O_8864.jpg,Organic,ok
1.0,0.0,0.992,0.001,0.498,perlu_cek_manual,O_8865.jpg,Organic,ok
0.0,0.007,0.207,0.502,0.144,background_terpisah,O_8866.jpg,Organic,ok
0.062,0.106,0.27,0.43,0.19,background_terpisah,O_8867.jpg,Organic,ok
1.0,1.0,0.875,0.421,0.859,full_frame,O_8868.jpg,Organic,ok
0.244,0.172,0.236,0.415,0.255,background_terpisah,O_8869.jpg,Organic,ok
0.819,0.503,0.97,0.38,0.667,full_frame,O_887.jpg,Organic,ok
1.0,0.446,1.0,0.0,0.634,perlu_cek_manual,O_8870.jpg,Organic,ok
1.0,0.718,0.94,0.666,0.836,full_frame,O_8871.jpg,Organic,ok
1.0,0.883,1.0,0.0,0.765,full_frame,O_8872.jpg,Organic,ok
0.418,0.903,0.964,0.59,0.707,full_frame,O_8873.jpg,Organic,ok
0.0,0.0,0.263,0.374,0.128,background_terpisah,O_8874.jpg,Organic,ok
1.0,0.666,0.765,0.388,0.73,full_frame,O_8875.jpg,Organic,ok
0.67,0.866,0.966,0.084,0.671,full_frame,O_8876.jpg,Organic,ok
0.841,0.467,0.952,0.435,0.67,full_frame,O_8877.jpg,Organic,ok
1.0,0.684,0.941,0.0,0.694,full_frame,O_8878.jpg,Organic,ok
1.0,0.581,1.0,0.575,0.789,full_frame,O_8879.jpg,Organic,ok
0.893,1.0,0.984,0.177,0.8,full_frame,O_888.jpg,Organic,ok
0.864,1.0,1.0,0.161,0.791,full_frame,O_8880.jpg,Organic,ok
1.0,0.994,1.0,0.0,0.798,full_frame,O_8881.jpg,Organic,ok
0.416,0.073,0.828,0.574,0.427,perlu_cek_manual,O_8882.jpg,Organic,ok
1.0,0.614,1.0,0.0,0.684,full_frame,O_8883.jpg,Organic,ok
1.0,1.0,1.0,0.628,0.926,full_frame,O_8884.jpg,Organic,ok
1.0,0.782,1.0,0.0,0.735,full_frame,O_8885.jpg,Organic,ok
0.962,0.618,0.977,0.199,0.709,full_frame,O_8886.jpg,Organic,ok
1.0,0.346,0.904,0.284,0.642,perlu_cek_manual,O_8887.jpg,Organic,ok
1.0,1.0,1.0,0.682,0.936,full_frame,O_8888.jpg,Organic,ok
1.0,0.735,1.0,0.631,0.847,full_frame,O_8889.jpg,Organic,ok
0.184,1.0,0.86,0.52,0.631,perlu_cek_manual,O_889.jpg,Organic,ok
1.0,0.655,1.0,0.352,0.767,full_frame,O_8890.jpg,Organic,ok
0.411,0.923,0.926,0.382,0.662,full_frame,O_8891.jpg,Organic,ok
0.48,0.783,0.963,0.316,0.635,perlu_cek_manual,O_8892.jpg,Organic,ok
1.0,0.427,0.966,0.079,0.637,perlu_cek_manual,O_8893.jpg,Organic,ok
1.0,0.779,0.928,0.0,0.719,full_frame,O_8894.jpg,Organic,ok
1.0,0.614,1.0,0.595,0.803,full_frame,O_8895.jpg,Organic,ok
0.247,0.224,0.358,0.482,0.309,background_terpisah,O_8896.jpg,Organic,ok
1.0,0.808,1.0,0.0,0.742,full_frame,O_8897.jpg,Organic,ok
0.915,1.0,1.0,0.309,0.836,full_frame,O_8898.jpg,Organic,ok
0.822,1.0,0.992,0.0,0.745,full_frame,O_8899.jpg,Organic,ok
0.006,0.0,0.155,0.476,0.128,background_terpisah,O_89.jpg,Organic,ok
1.0,1.0,1.0,0.143,0.829,full_frame,O_890.jpg,Organic,ok
1.0,0.974,1.0,0.013,0.795,full_frame,O_8900.jpg,Organic,ok
0.061,0.208,0.153,0.359,0.183,background_terpisah,O_8901.jpg,Organic,ok
0.027,0.066,0.104,0.297,0.108,background_terpisah,O_8902.jpg,Organic,ok
1.0,0.695,0.961,0.413,0.783,full_frame,O_8903.jpg,Organic,ok
0.1,0.212,0.31,0.499,0.255,background_terpisah,O_8904.jpg,Organic,ok
1.0,0.827,1.0,0.0,0.748,full_frame,O_8905.jpg,Organic,ok
1.0,0.64,1.0,0.501,0.792,full_frame,O_8906.jpg,Organic,ok
1.0,0.94,1.0,0.618,0.906,full_frame,O_8907.jpg,Organic,ok
0.522,0.0,0.909,0.438,0.426,perlu_cek_manual,O_8908.jpg,Organic,ok
1.0,0.813,0.991,0.0,0.742,full_frame,O_8909.jpg,Organic,ok
0.426,0.354,0.928,0.338,0.487,perlu_cek_manual,O_891.jpg,Organic,ok
1.0,0.405,0.607,0.6,0.663,full_frame,O_8910.jpg,Organic,ok
1.0,0.429,0.957,0.491,0.718,full_frame,O_8911.jpg,Organic,ok
0.823,1.0,0.998,0.482,0.843,full_frame,O_8912.jpg,Organic,ok
0.674,0.852,0.941,0.358,0.718,full_frame,O_8913.jpg,Organic,ok
0.752,0.513,0.508,0.572,0.596,perlu_cek_manual,O_8914.jpg,Organic,ok
1.0,0.606,0.991,0.0,0.68,full_frame,O_8915.jpg,Organic,ok
0.885,0.707,0.982,0.0,0.674,full_frame,O_8916.jpg,Organic,ok
0.399,0.334,0.784,0.362,0.449,perlu_cek_manual,O_8917.jpg,Organic,ok
0.166,0.247,0.779,0.456,0.371,perlu_cek_manual,O_8918.jpg,Organic,ok
1.0,0.724,1.0,0.51,0.819,full_frame,O_8919.jpg,Organic,ok
0.959,0.989,0.991,0.179,0.818,full_frame,O_892.jpg,Organic,ok
0.001,0.003,0.198,0.487,0.138,background_terpisah,O_8920.jpg,Organic,ok
1.0,1.0,1.0,0.0,0.8,full_frame,O_8921.jpg,Organic,ok
0.0,0.003,0.044,0.555,0.121,background_terpisah,O_8922.jpg,Organic,ok
1.0,1.0,0.984,0.665,0.93,full_frame,O_8923.jpg,Organic,ok
0.822,0.988,1.0,0.172,0.777,full_frame,O_8924.jpg,Organic,ok
1.0,0.679,1.0,0.528,0.809,full_frame,O_8925.jpg,Organic,ok
0.987,0.39,0.885,0.388,0.668,full_frame,O_8926.jpg,Organic,ok
0.27,0.248,0.345,0.344,0.293,background_terpisah,O_8927.jpg,Organic,ok
0.513,0.542,0.666,0.329,0.516,perlu_cek_manual,O_8928.jpg,Organic,ok
0.946,0.958,0.994,0.0,0.77,full_frame,O_8929.jpg,Organic,ok
0.874,0.585,0.984,0.414,0.717,full_frame,O_893.jpg,Organic,ok
0.644,0.549,0.913,0.203,0.581,perlu_cek_manual,O_8930.jpg,Organic,ok
0.018,0.015,0.128,0.526,0.141,background_terpisah,O_8931.jpg,Organic,ok
0.065,0.143,0.249,0.184,0.149,background_terpisah,O_8932.jpg,Organic,ok
0.376,0.485,0.737,0.189,0.444,perlu_cek_manual,O_8933.jpg,Organic,ok
0.328,0.991,0.818,0.403,0.64,perlu_cek_manual,O_8934.jpg,Organic,ok
0.004,0.0,0.292,0.387,0.137,background_terpisah,O_8935.jpg,Organic,ok
0.003,0.014,0.229,0.186,0.088,background_terpisah,O_8936.jpg,Organic,ok
0.29,0.087,0.673,0.229,0.293,background_terpisah,O_8937.jpg,Organic,ok
0.14,0.0,0.898,0.814,0.385,perlu_cek_manual,O_8938.jpg,Organic,ok
0.128,0.112,0.612,0.252,0.245,background_terpisah,O_8939.jpg,Organic,ok
0.395,0.53,0.655,0.259,0.46,perlu_cek_manual,O_894.jpg,Organic,ok
0.057,0.199,0.217,0.573,0.235,background_terpisah,O_8940.jpg,Organic,ok
0.028,0.042,0.259,0.331,0.139,background_terpisah,O_8941.jpg,Organic,ok
0.285,0.233,0.26,0.483,0.304,background_terpisah,O_8942.jpg,Organic,ok
0.07,0.0,0.431,0.254,0.158,background_terpisah,O_8943.jpg,Organic,ok
0.002,0.013,0.284,0.236,0.108,background_terpisah,O_8944.jpg,Organic,ok
0.138,0.297,0.761,0.249,0.333,background_terpisah,O_8945.jpg,Organic,ok
0.0,0.004,0.101,0.528,0.127,background_terpisah,O_8946.jpg,Organic,ok
0.798,0.997,0.98,0.01,0.737,full_frame,O_8947.jpg,Organic,ok
0.118,0.129,0.351,0.257,0.196,background_terpisah,O_8948.jpg,Organic,ok
0.123,0.118,0.265,0.202,0.166,background_terpisah,O_8949.jpg,Organic,ok
0.948,0.767,0.895,0.338,0.761,full_frame,O_895.jpg,Organic,ok
0.378,0.396,0.873,0.473,0.501,perlu_cek_manual,O_8950.jpg,Organic,ok
1.0,0.902,1.0,0.329,0.836,full_frame,O_8951.jpg,Organic,ok
0.376,0.753,0.668,0.308,0.534,perlu_cek_manual,O_8952.jpg,Organic,ok
0.04,0.013,0.304,0.346,0.146,background_terpisah,O_8953.jpg,Organic,ok
0.386,0.386,0.459,0.315,0.387,perlu_cek_manual,O_8954.jpg,Organic,ok
0.0,0.0,0.036,0.447,0.097,background_terpisah,O_8955.jpg,Organic,ok
0.851,0.84,0.884,0.021,0.688,full_frame,O_8956.jpg,Organic,ok
0.966,0.779,0.988,0.005,0.722,full_frame,O_8957.jpg,Organic,ok
0.904,1.0,0.987,0.006,0.77,full_frame,O_8958.jpg,Organic,ok
0.088,0.201,0.41,0.363,0.241,background_terpisah,O_8959.jpg,Organic,ok
1.0,1.0,1.0,0.051,0.81,full_frame,O_896.jpg,Organic,ok
0.907,1.0,0.988,0.0,0.77,full_frame,O_8960.jpg,Organic,ok
0.165,0.02,1.0,0.183,0.292,background_terpisah,O_8961.jpg,Organic,ok
0.126,0.071,0.145,0.209,0.13,background_terpisah,O_8962.jpg,Organic,ok
0.164,0.0,0.893,0.808,0.389,perlu_cek_manual,O_8963.jpg,Organic,ok
0.292,0.468,0.496,0.178,0.363,perlu_cek_manual,O_8964.jpg,Organic,ok
0.033,0.025,0.722,0.156,0.193,background_terpisah,O_8965.jpg,Organic,ok
0.436,0.519,0.893,0.271,0.519,perlu_cek_manual,O_8966.jpg,Organic,ok
0.946,0.925,0.964,0.0,0.754,full_frame,O_8967.jpg,Organic,ok
0.063,0.054,0.539,0.19,0.181,background_terpisah,O_8968.jpg,Organic,ok
0.568,0.659,0.793,0.272,0.581,perlu_cek_manual,O_8969.jpg,Organic,ok
0.74,0.453,0.963,0.347,0.62,perlu_cek_manual,O_897.jpg,Organic,ok
0.948,1.0,0.984,0.347,0.851,full_frame,O_8970.jpg,Organic,ok
0.155,0.412,0.639,0.135,0.325,background_terpisah,O_8971.jpg,Organic,ok
0.257,0.0,0.993,0.787,0.433,perlu_cek_manual,O_8972.jpg,Organic,ok
0.003,0.019,0.063,0.35,0.089,background_terpisah,O_8973.jpg,Organic,ok
0.082,0.0,0.863,0.38,0.273,background_terpisah,O_8974.jpg,Organic,ok
0.928,0.985,0.997,0.013,0.776,full_frame,O_8975.jpg,Organic,ok
0.299,0.375,0.832,0.33,0.434,perlu_cek_manual,O_8976.jpg,Organic,ok
0.964,0.961,1.0,0.0,0.777,full_frame,O_8977.jpg,Organic,ok
0.0,0.0,0.009,0.467,0.095,background_terpisah,O_8978.jpg,Organic,ok
0.082,0.14,0.431,0.367,0.226,background_terpisah,O_8979.jpg,Organic,ok
0.7,0.529,0.841,0.413,0.62,perlu_cek_manual,O_898.jpg,Organic,ok
1.0,0.433,0.875,0.301,0.665,full_frame,O_8980.jpg,Organic,ok
0.225,0.0,0.856,0.27,0.293,background_terpisah,O_8981.jpg,Organic,ok
0.331,0.395,0.388,0.324,0.36,perlu_cek_manual,O_8982.jpg,Organic,ok
0.815,0.324,0.732,0.581,0.604,perlu_cek_manual,O_8983.jpg,Organic,ok
0.387,0.402,0.426,0.062,0.334,background_terpisah,O_8984.jpg,Organic,ok
0.421,0.574,0.501,0.527,0.504,perlu_cek_manual,O_8985.jpg,Organic,ok
1.0,0.207,0.977,0.491,0.656,full_frame,O_8986.jpg,Organic,ok
0.198,0.277,0.323,0.295,0.266,background_terpisah,O_8987.jpg,Organic,ok
1.0,0.694,0.871,0.174,0.717,full_frame,O_8988.jpg,Organic,ok
0.53,0.344,0.7,0.244,0.451,perlu_cek_manual,O_8989.jpg,Organic,ok
1.0,0.794,0.972,0.386,0.81,full_frame,O_899.jpg,Organic,ok
0.669,0.954,0.868,0.416,0.744,full_frame,O_8990.jpg,Organic,ok
0.269,0.13,0.277,0.577,0.291,background_terpisah,O_8991.jpg,Organic,ok
0.059,0.224,0.143,0.276,0.169,background_terpisah,O_8992.jpg,Organic,ok
0.35,0.565,0.898,0.298,0.513,perlu_cek_manual,O_8993.jpg,Organic,ok
0.594,0.171,0.824,0.277,0.45,perlu_cek_manual,O_8994.jpg,Organic,ok
0.707,0.297,0.557,0.169,0.446,perlu_cek_manual,O_8995.jpg,Organic,ok
0.491,0.367,0.806,0.347,0.488,perlu_cek_manual,O_8996.jpg,Organic,ok
0.06,0.0,0.356,0.308,0.151,background_terpisah,O_8997.jpg,Organic,ok
0.792,0.0,0.963,0.0,0.43,perlu_cek_manual,O_8998.jpg,Organic,ok
1.0,0.69,0.939,0.655,0.826,full_frame,O_8999.jpg,Organic,ok
0.041,0.104,0.109,0.238,0.113,background_terpisah,O_9.jpg,Organic,ok
1.0,1.0,0.589,0.421,0.802,full_frame,O_90.jpg,Organic,ok
0.95,0.948,0.994,0.0,0.768,full_frame,O_900.jpg,Organic,ok
1.0,0.705,0.975,0.171,0.741,full_frame,O_9000.jpg,Organic,ok
0.639,0.397,0.903,0.319,0.555,perlu_cek_manual,O_9001.jpg,Organic,ok
0.869,0.858,0.905,0.049,0.709,full_frame,O_9002.jpg,Organic,ok
1.0,0.879,1.0,0.059,0.775,full_frame,O_9003.jpg,Organic,ok
0.769,0.122,0.299,0.292,0.386,perlu_cek_manual,O_9004.jpg,Organic,ok
0.0,0.0,-0.0,0.253,0.051,background_terpisah,O_9005.jpg,Organic,ok
0.036,0.179,0.191,0.345,0.172,background_terpisah,O_9006.jpg,Organic,ok
1.0,0.832,0.797,0.483,0.806,full_frame,O_9007.jpg,Organic,ok
0.761,0.443,0.552,0.614,0.594,perlu_cek_manual,O_9008.jpg,Organic,ok
0.339,0.194,0.651,0.495,0.389,perlu_cek_manual,O_9009.jpg,Organic,ok
1.0,1.0,1.0,0.426,0.885,full_frame,O_901.jpg,Organic,ok
0.131,0.194,0.342,0.626,0.291,background_terpisah,O_9010.jpg,Organic,ok
0.045,0.036,0.557,0.289,0.194,background_terpisah,O_9011.jpg,Organic,ok
1.0,0.442,0.543,0.441,0.629,perlu_cek_manual,O_9012.jpg,Organic,ok
0.153,0.115,0.263,0.146,0.162,background_terpisah,O_9013.jpg,Organic,ok
0.366,0.203,0.5,0.289,0.329,background_terpisah,O_9014.jpg,Organic,ok
0.443,0.369,0.557,0.637,0.482,perlu_cek_manual,O_9015.jpg,Organic,ok
0.028,0.0,0.69,0.552,0.257,background_terpisah,O_9016.jpg,Organic,ok
0.052,0.21,0.176,0.427,0.199,background_terpisah,O_9017.jpg,Organic,ok
1.0,0.883,0.981,0.0,0.761,full_frame,O_9018.jpg,Organic,ok
0.678,0.461,0.748,0.144,0.52,perlu_cek_manual,O_9019.jpg,Organic,ok
1.0,1.0,1.0,0.28,0.856,full_frame,O_902.jpg,Organic,ok
0.0,0.0,0.007,0.429,0.087,background_terpisah,O_9020.jpg,Organic,ok
1.0,0.966,1.0,0.011,0.792,full_frame,O_9021.jpg,Organic,ok
0.001,0.0,0.33,0.584,0.183,background_terpisah,O_9022.jpg,Organic,ok
0.249,0.341,0.436,0.205,0.305,background_terpisah,O_9023.jpg,Organic,ok
